"LOCATION","Country","INDICATOR","Indicator","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2011","2011",1.53479697149987,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2012","2012",1.56017643037521,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2013","2013",1.60543123552514,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2014","2014",1.60201801867397,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2015","2015",1.65097464497738,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2016","2016",1.69147305698112,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2017","2017",1.69032937855943,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2018","2018",1.71919189360308,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2019","2019",1.73899221576089,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2020","2020",1.79211520240814,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2021","2021",1.82519472680806,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2022","2022",1.84601301839623,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2023","2023",1.86906838491964,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2024","2024",1.87922147268243,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2025","2025",1.88928831444763,,
"BRICS","BRICS","MEATCONSUMP","Meat consumption","SHEEP","Sheep meat","KG_CAP","Kilograms/capita","A","Annual","2026","2026",1.90204765914882,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2000","2000",12.6773643894755,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2001","2001",12.0094636718071,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2002","2002",12.5350082198687,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2003","2003",12.3141969297734,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2004","2004",12.5203831236685,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2005","2005",12.2867706595593,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2006","2006",12.2942432410217,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2007","2007",12.2198716826209,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2008","2008",11.7593676590892,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2009","2009",11.6076401110819,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2010","2010",11.6489108862157,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2011","2011",11.417318429703,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2012","2012",10.9170320140708,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2013","2013",10.4558671636033,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2014","2014",10.6134343238637,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2015","2015",10.8161581631804,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2016","2016",11.0698328673802,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2017","2017",10.9857613784757,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2018","2018",10.7136213639291,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2019","2019",10.6311224345386,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2020","2020",10.5611875470284,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2021","2021",10.4698111277872,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2022","2022",10.453707284269,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2023","2023",10.4493256946842,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2024","2024",10.4149357525151,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2025","2025",10.3762390149658,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","BEEF","Beef and veal","KG_CAP","Kilograms/capita","A","Annual","2026","2026",10.3938020310425,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1990","1990",33.7912520031652,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1991","1991",32.5702299428228,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1992","1992",32.4458438236326,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1993","1993",32.6109835265763,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1994","1994",32.7688210247092,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1995","1995",32.7234181822779,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1996","1996",32.5834966800231,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1997","1997",32.530312694401,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1998","1998",34.7377041865026,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","1999","1999",33.5227984459462,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2000","2000",32.7399490567147,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2001","2001",33.1807572003904,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2002","2002",33.5859333203284,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2003","2003",33.3632364433019,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2004","2004",32.7303608372602,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2005","2005",32.7396070180902,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2006","2006",32.9393970673592,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2007","2007",33.7873180064626,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2008","2008",33.2075046914144,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2009","2009",32.0037518439091,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2010","2010",32.4691330104997,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2011","2011",32.3456358756769,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2012","2012",31.5683811127014,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2013","2013",31.2122908019405,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2014","2014",31.8525042525893,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2015","2015",32.7137731741027,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2016","2016",32.2584288670688,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2017","2017",32.480621076392,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2018","2018",32.0063436608014,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2019","2019",31.8356403317148,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2020","2020",32.1771955355822,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2021","2021",32.1777671913751,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2022","2022",31.9799645049958,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2023","2023",32.068082013346,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2024","2024",32.2093341725957,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2025","2025",32.2346116619354,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","PIG","Pork meat","KG_CAP","Kilograms/capita","A","Annual","2026","2026",32.0468676955341,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1990","1990",13.7175966816528,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1991","1991",14.5564777967131,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1992","1992",15.0597274955884,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1993","1993",14.9073037285034,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1994","1994",15.7210526370757,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1995","1995",16.1217597473778,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1996","1996",16.9281347508989,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1997","1997",17.1992523877708,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1998","1998",17.8667096930252,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","1999","1999",17.5907703762418,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","2000","2000",18.0728525054527,,
"EU28","European Union (28 countries)","MEATCONSUMP","Meat consumption","POULTRY","Poultry meat","KG_CAP","Kilograms/capita","A","Annual","2001","2001",19.4863863740357,,
